1 12727
1 12550
1 20357
1 14123
1 480
1 14631
1 2533
1 22943
1 9850
1 19854
1 8803
1 17111
1 2648
1 2510
1 6927
1 22105
1 11448
1 14693
1 145
1 13036
1 3909
1 7779
1 24444
1 7275
1 620
1 23898
1 17974
1 21297
1 24592
1 21756
1 6085
1 5891
1 9445
1 24385
1 10961
1 22362
1 13465
1 15039
1 11882
1 7732
1 7048
1 1520
1 14966
1 7728
1 13495
1 22516
1 5415
1 2424
1 11778
1 7936
1 25964
1 21490
1 13599
1 22889
1 13866
1 25664
1 14280
1 20163
1 15914
1 12086
1 14820
1 12452
1 19483
1 5427
1 15542
1 18166
1 18667
1 17790
1 34
1 3131
1 24395
1 22923
1 19381
1 13144
1 16227
1 2099
1 23052
1 16915
1 2533
1 21377
1 16125
1 24939
1 23593
1 10694
1 545
1 17487
1 2581
1 12541
1 22036
1 21938
1 17710
1 1203
1 6445
1 23222
1 14094
1 1684
1 10324
1 16694
1 17983
1 4013
1 25185
1 16348
1 10011
1 2543
1 14746
1 23832
1 891
1 7556
1 12091
1 7181
1 25879
1 7302
1 3762
1 21585
1 9241
1 25085
1 4985
1 3792
1 775
1 22119
1 22127
1 23058
1 16815
1 15286
1 10990
1 10392
1 14951
1 16311
1 19744
1 629
1 6916
1 10069
1 25484
1 10474
1 13672
1 18003
1 20188
1 16600
1 19590
1 14933
1 12470
1 24819
1 17487
1 20373
1 25477
1 24191
1 1573
1 5288
1 23043
1 4539
1 14866
1 2863
1 9741
1 23383
1 13784
1 10503
1 17068
1 21199
1 21170
1 2581
1 9865
1 8495
1 16941
1 2486
1 21147
1 8628
1 1787
1 3573
1 5105
1 25368
1 9222
1 20079
1 8419
1 23242
1 14154
1 4936
1 15798
1 5678
1 12713
1 25015
1 13957
1 17239
1 10548
1 13326
1 20646
1 14057
1 15852
1 2172
1 8079
1 15167
1 7330
1 24264
1 411
1 8687
1 16694
1 17108
1 6606
1 7482
1 25601
1 11136
1 25418
1 11953
1 21079
1 18450
1 6181
1 11000
1 17772
1 6037
1 17329
1 17883
1 9067
1 23401
1 21923
1 1977
1 22233
1 21366
1 24398
1 4134
1 6203
1 10772
1 223
1 5503
1 23540
1 12250
1 7085
1 18794
1 4936
1 9567
1 10165
1 9237
1 4348
1 1192
1 11359
1 18883
1 14489
1 6397
1 18367
1 12341
1 24472
1 23178
1 14902
1 844
1 19533
1 1111
1 5697
1 19229
1 19526
1 22658
1 7291
1 17486
1 19745
1 4010
1 11236
1 4545
1 9141
1 11281
1 20834
1 12681
1 13299
1 9563
1 12267
1 16743
1 25569
1 13704
1 14213
1 3084
1 22471
1 12921
1 9014
1 6650
1 12031
1 3817
1 17887
1 9547
1 18449
1 12882
1 8199
1 9843
1 4296
1 6699
1 2679
1 19254
1 20541
1 21603
1 4377
1 5775
1 15281
1 1905
1 25545
1 4531
1 24584
1 1304
1 714
1 17616
1 15325
1 24041
1 2577
1 5510
1 19975
1 15460
1 19053
1 21052
1 24191
1 8576
1 20935
1 9548
1 25119
1 10669
1 5165
1 15662
1 8261
1 12231
1 6659
1 4562
1 8768
1 19751
1 16975
1 16660
1 10011
1 10194
1 16021
1 15127
1 3665
1 22665
1 9234
1 21678
1 4220
1 15544
1 5870
1 19372
1 18737
1 21170
1 20272
1 2219
1 2208
1 18380
1 14918
1 10522
1 20465
1 18464
1 17710
1 16610
1 6038
1 19307
1 2323
1 2162
1 2674
1 5384
1 5611
1 4333
1 813
1 14126
1 8351
1 3379
1 25965
1 10949
1 7243
1 21563
1 17036
1 18682
1 17546
1 5761
1 3489
1 16792
1 11764
1 19579
1 19133
1 16694
1 10655
1 21184
1 18722
1 5991
1 17265
1 21673
1 7015
1 24142
1 17328
1 2809
1 5814
1 7499
1 24151
1 5045
1 18518
1 14504
1 2799
1 12098
1 7459
1 16793
1 12195
1 8922
1 521
1 20728
1 9943
1 7770
1 16712
1 10002
1 13457
1 18086
1 15509
1 12400
1 23668
1 18473
1 20268
1 4710
1 17624
1 19794
1 6052
1 11120
1 7353
1 11287
1 5988
1 3612
1 7942
1 6071
1 4275
1 5158
1 5324
1 16846
1 25873
1 20306
1 17698
1 15069
1 17398
1 24939
1 9400
1 18259
1 10474
1 5122
1 7939
1 17710
1 21415
1 19811
1 6627
1 14650
1 17343
1 7192
1 6537
1 12905
1 25210
1 21831
1 11867
1 10117
1 9222
1 21632
1 6042
1 16625
1 22387
1 9965
1 25177
1 3030
1 3221
1 22837
1 17228
1 15284
1 7816
1 18218
1 7980
1 13950
1 7584
1 22213
1 12219
1 24602
1 4988
1 18008
1 24338
1 24780
1 18186
1 14555
1 4230
1 22131
1 10990
1 20710
1 7041
1 23770
1 10779
1 9716
1 10990
1 15262
1 849
1 16190
1 13023
1 22790
1 15053
1 16964
1 12886
1 2364
1 13896
1 13026
1 5334
1 5975
1 6305
1 1928
1 19132
1 13407
1 20605
1 25027
1 5721
1 7618
1 16470
1 25627
1 13952
1 16668
1 2898
1 7267
1 12718
1 25555
1 19513
1 10353
1 11061
1 14357
1 14704
1 2734
1 581
1 17279
1 8195
1 13234
1 22185
1 15137
1 23360
1 23681
1 12407
1 5223
1 1946
1 21877
1 23029
1 24654
1 7341
1 22893
1 631
1 24497
1 10143
1 4872
1 25005
1 249
1 23497
1 25866
1 12861
1 8760
1 12033
1 22230
1 11281
1 24398
1 7090
1 17887
1 15126
1 18494
1 3907
1 22633
1 15084
1 21284
1 20274
1 12619
1 13856
1 25219
1 13389
1 20479
1 21254
1 11114
1 9906
1 15500
1 24768
1 8764
1 13093
1 18212
1 3338
1 22871
1 19114
1 5248
1 10675
1 4612
1 1000
1 22854
1 4023
1 22119
1 12178
1 21010
1 1844
1 5642
1 1691
1 9410
1 4028
1 13467
1 18775
1 18454
1 14061
1 16052
1 9222
1 16825
1 18231
1 20407
1 52
1 15289
1 10290
1 4460
1 13393
1 13915
1 10779
1 11944
1 21673
1 12554
1 20391
1 19774
1 17827
1 8053
1 5909
1 17782
1 17437
1 19558
1 6062
1 12425
1 9664
1 16065
1 11021
1 23235
1 13465
1 2942
1 951
1 2809
1 5038
1 9290
1 22865
1 11468
1 2629
1 6175
1 2483
1 14925
1 20139
1 19846
1 19834
1 5781
1 1415
1 15258
1 13870
1 14740
1 9548
1 1316
1 10276
1 15363
1 22621
1 3472
1 24029
1 16531
1 856
1 11655
1 15414
1 23598
1 7113
1 23984
1 7707
1 14498
1 3646
1 15586
1 4872
1 7629
1 3303
1 13523
1 15615
1 3907
1 3363
1 3989
1 4203
1 3649
1 10173
1 25203
1 1589
1 23075
1 20337
1 11913
1 22402
1 11647
1 10645
1 11304
1 19078
1 17146
1 24413
1 21665
1 16682
1 14681
1 15898
1 7813
1 11212
1 19360
1 5982
1 3380
1 11825
1 5527
1 13784
1 19938
1 15864
1 138
1 17487
1 10656
1 4489
1 15060
1 9222
1 5805
1 24430
1 17699
1 19590
1 8695
1 3586
1 393
1 14277
1 14863
1 24274
1 9054
1 15864
1 13857
1 5318
1 9222
1 25652
1 2002
1 9757
1 23693
1 21501
1 6892
1 17080
1 4634
1 25103
1 13248
1 14458
1 22434
1 9290
1 13000
1 17035
1 23985
1 4555
1 25209
1 12811
1 2328
1 18141
1 3354
1 13389
1 16557
1 13588
1 20517
1 16837
1 15540
1 22242
1 9155
1 4806
1 20295
1 2396
1 2740
1 1568
1 8628
1 8865
1 9289
1 16440
1 16325
1 6454
1 10526
1 4002
1 22889
1 10270
1 24941
1 24879
1 10963
1 7425
1 9431
1 4055
1 19205
1 19985
1 16197
1 2136
1 19383
1 15137
1 12083
1 10669
1 6923
1 15817
1 2390
1 7118
1 6328
1 21325
1 11313
1 20465
1 19111
1 15442
1 16542
1 23197
1 1726
1 3945
1 5221
1 6168
1 3705
1 10272
1 20912
1 5197
1 8522
1 22434
1 15520
1 23521
1 5649
1 23371
1 9431
1 11666
1 145
1 18709
1 11827
1 7768
1 22439
1 16497
1 10117
1 9101
1 18216
1 24398
1 9689
1 588
1 4224
1 25861
1 13881
1 4970
1 10768
1 2942
1 4717
1 20039
1 14037
1 16941
1 9571
1 3167
1 7939
1 1012
1 3672
1 3959
1 22271
1 21512
1 5982
1 25229
1 11402
1 13599
1 19553
1 15035
1 23492
1 15857
1 5788
1 9494
1 16930
1 24858
1 3478
1 14422
1 715
1 20108
1 7935
1 7102
1 14348
1 18349
1 20384
1 11761
1 20225
1 19105
1 21394
1 2381
1 25103
1 8624
1 16771
1 21072
1 13956
1 6401
1 13858
1 4855
1 12993
1 20202
1 13317
1 11000
1 23481
1 19959
1 24726
1 787
1 3131
1 5788
1 8778
1 9347
1 27
1 138
1 15615
1 2118
1 16343
1 16840
1 4340
1 19120
1 11387
1 20169
1 4047
1 18557
1 10168
1 13551
1 12359
1 21909
1 6804
1 9166
1 9535
1 15484
1 13791
1 6205
1 7776
1 8238
1 19633
1 10765
1 21706
1 20884
1 18820
1 4320
1 13881
1 23264
1 1468
1 18737
1 14189
1 4421
1 23437
1 938
1 19633
1 13498
1 13931
1 21189
1 8331
1 25926
1 3580
1 17617
1 6226
1 11447
1 6669
1 1973
1 17037
1 6942
1 19821
1 4921
1 9518
1 24370
1 1961
1 7556
1 9729
1 15615
1 11825
1 12552
1 5998
1 4873
1 432
1 14398
1 10922
1 22001
1 20416
1 15094
1 11607
1 18594
1 7461
1 13495
1 22120
1 6556
1 3084
1 23926
