5 495 9907 15282 15336 15894
5 1843 5031 13999 15047 15515
5 517 2126 4671 4792 6385
5 706 709 721 755 5056
5 761 5439 5494 9046 13250
5 661 899 2025 4075 5531
5 3917 6723 8644 10223 13406
5 1545 2526 5384 9422 13587
5 2215 3446 4887 5768 6364
5 830 2095 3593 9590 14002
5 1128 2449 7706 8968 11027
5 277 3076 3866 4551 11129
5 8062 8138 13727 14254 15955
5 1403 2589 6512 7000 8071
5 2533 4420 7453 9628 13447
5 6359 12826 15113 16098 16319
5 1180 2462 12201 14022 15928
5 441 3481 4667 6416 6572
5 2464 3614 4235 6863 9700
5 10505 10605 12462 14018 14348
5 994 1602 1677 3367 5044
5 1691 3365 5882 5891 5896
5 1115 3502 3687 5781 7437
5 7824 10768 11273 14498 14635
5 2533 11885 14603 14900 15862
5 826 1141 1832 4881 7554
5 4406 4587 5977 10240 12770
5 1950 3329 6806 6809 6811
5 1345 2216 3414 6544 7827
5 1192 1915 1917 7018 7519
5 1550 1640 2024 3529 10781
5 618 4211 12878 13898 14105
5 2744 5774 8420 10495 10605
5 11918 13191 13410 13647 15413
5 2236 3735 6639 7382 14611
5 7898 10089 10651 10699 11100
5 1130 3230 9688 10910 11977
5 859 3973 5799 7622 11836
5 12505 14574 14687 15759 16166
5 5618 5620 5625 5627 5631
5 2389 2419 2441 8116 11159
5 1382 1448 5820 6430 9342
5 888 4789 7914 12132 12235
5 933 2405 4181 6354 9325
5 511 3428 3981 4854 10416
5 619 1883 3022 3444 3758
5 8797 15237 15521 16743 16768
5 1582 1620 3212 4869 11075
5 3441 5944 8154 8590 9240
5 5467 5952 7905 8452 9418
5 4027 5793 6338 9586 9998
5 709 4646 6769 12312 15020
5 449 3611 4593 4605 5039
5 2491 2710 5787 11776 12555
5 2802 5064 6360 7087 7957
5 2196 2718 2728 5344 9774
5 705 5768 6834 9055 9133
5 4384 14476 15458 16353 16465
5 9886 11915 12040 13442 14279
5 671 845 1209 4984 8415
5 1192 1944 6730 14366 14829
5 6623 9824 10474 10579 11003
5 11037 11915 13570 13873 13962
5 917 937 1910 2057 2753
5 13216 14089 14278 14767 15860
5 3988 7111 9912 10039 13493
5 758 760 9186 11998 12158
5 2358 10492 10962 11887 11923
5 7403 8615 11431 11433 11477
5 7325 15082 15310 15461 16210
5 1230 2216 3311 3354 4346
5 1213 1359 4334 8012 14521
5 14 79 746 6188 12390
5 1090 2914 5262 8152 16045
5 11593 14486 16252 16524 16833
5 3 1647 10776 15263 15821
5 2164 4793 5311 9494 13173
5 2947 3222 3342 12199 12308
5 13665 13675 13682 13722 13778
5 2788 4685 7922 10305 12481
5 1811 3775 6266 6669 6670
5 5963 7513 8410 11269 11270
5 604 735 5749 6680 6681
5 8733 11199 12074 12128 12715
5 2806 2895 4837 6827 8822
5 929 1209 3516 8938 10031
5 724 893 3095 6794 12377
5 1824 1835 1970 5550 10639
5 1478 2985 2986 7567 13047
5 240 809 1372 4585 9529
5 704 1015 1107 3710 7599
5 134 137 447 657 2315
5 1700 1931 2383 6419 14102
5 80 3907 5811 7025 8878
5 274 378 409 2437 2670
5 32 265 5002 6199 12931
5 1767 2126 2486 3891 4787
5 477 3978 6808 12056 14565
5 380 2341 6264 7829 10663
5 139 1461 3922 3981 4446
5 247 4421 5291 5855 6768
5 1003 2235 5828 8377 10733
5 2434 3117 4609 7834 12752
5 2053 10087 11337 12423 13943
5 8590 10024 10899 11195 11334
5 902 1487 1978 2120 2121
5 12445 15856 15950 16271 16740
5 4498 6774 7458 10577 11499
5 703 1383 1400 3077 3079
5 54 490 1050 1852 5588
5 2560 2566 2690 4174 11467
5 6412 10690 10791 12425 12456
5 192 1225 3510 7416 8014
5 845 3528 10411 13108 13301
5 1201 2220 7317 8911 9829
5 903 2711 8211 8217 12395
5 109 2236 5152 6054 8226
5 2462 7440 15958 15969 16410
5 3414 8670 9969 13407 14267
5 453 524 656 1876 4736
5 426 7414 8360 10857 13008
5 2240 3191 5343 9046 11357
5 6235 14676 14793 15033 15946
5 3113 4079 5769 9026 9358
5 1919 4004 4671 4790 7270
5 2208 5122 6098 8606 11930
5 9062 9672 14384 14758 16969
5 4291 5284 5609 10614 13048
5 11796 14171 14868 15609 16744
5 76 1200 8271 13436 13883
5 1199 6494 13215 14946 16564
5 6215 10237 10238 13008 16195
5 15400 15586 15751 16883 16904
5 2992 3668 5872 7054 10199
5 1729 1909 2201 2299 13199
5 1796 2691 4207 4709 10952
5 1732 4982 6097 6482 14342
5 502 1317 4246 4649 5504
5 802 1027 1497 6269 8587
5 852 853 855 856 857
5 15614 16131 16277 16519 16700
5 1995 2082 2966 6798 7672
5 108 1090 2164 9919 11771
5 7545 8158 12928 15897 16045
5 121 150 222 266 4822
5 15403 15745 15772 15871 15883
5 280 4585 5780 8698 9759
5 466 2208 8108 12085 12224
5 217 709 9290 11349 12047
5 2124 3981 4841 5603 10433
5 2914 6294 11255 12764 16353
5 1164 5711 7042 10104 11171
5 2394 2568 5688 11401 13278
5 444 2489 10636 11661 14891
5 380 2533 6383 8063 8136
5 209 245 428 1871 14475
5 604 3271 7015 8502 10033
5 2785 6294 10150 11812 12689
5 5 3890 3935 3939 7398
5 1474 2739 5312 9309 10159
5 917 1962 2326 8846 12099
5 14854 16645 16651 16757 16761
5 151 3644 6030 7517 9743
5 23 843 2470 6347 9059
