5 2526 11853 12684 13923 15191
5 5572 12896 14476 15515 16022
5 4792 5266 6449 7748 8800
5 755 756 2991 4973 5056
5 2678 5439 7798 11877 11904
5 691 6037 8024 8034 9481
5 3917 6247 6723 7492 10223
5 1545 5384 8898 9422 11321
5 4363 4887 5138 6979 9055
5 830 2000 3593 8183 10384
5 1124 2770 2992 4780 9134
5 211 2829 4728 4777 11664
5 2289 3358 4943 7870 12391
5 1837 2878 2902 3075 7054
5 2533 4079 9533 9628 12681
5 823 4179 12826 15708 16045
5 1180 2635 9222 12201 14022
5 2719 2721 2821 3821 4667
5 3614 4235 4629 5994 9700
5 11211 13095 13444 13491 14018
5 1250 3213 3316 5631 5635
5 1181 4957 5881 5896 5901
5 398 814 1368 1372 6973
5 1937 4872 8272 12288 14526
5 10944 15348 15640 15676 16464
5 1141 1720 5550 5819 13081
5 5223 9842 10240 11743 15246
5 1950 3327 6800 6806 6810
5 1181 1345 3414 4343 7827
5 1192 3666 6674 6927 12520
5 107 4759 6138 10828 11182
5 752 3734 4211 13898 14105
5 7545 8511 9966 10388 12255
5 10182 12530 13058 14382 16101
5 922 2221 3777 7625 9404
5 1922 2653 7103 10651 10861
5 3230 6413 9688 11236 11977
5 32 2691 3315 4590 4755
5 12505 13279 14574 14629 15759
5 5616 5625 5629 5630 5631
5 442 2653 3091 8733 10098
5 1147 1379 1980 6448 7208
5 1787 4789 6020 7914 11948
5 1104 3187 10354 10529 10765
5 226 511 3422 6766 9400
5 538 650 3442 3444 5935
5 15531 15655 15817 16466 16643
5 1620 1657 3212 8336 10637
5 1727 1856 2944 5429 10815
5 130 684 2628 8277 14551
5 328 1009 1113 1665 1891
5 1346 1359 9496 11004 11376
5 226 807 2901 4912 6797
5 4560 6303 12090 12222 13062
5 2511 2664 4338 6660 8404
5 495 5344 9774 11568 12526
5 3536 5768 6783 7641 9133
5 12468 14160 15113 16353 16689
5 727 9886 10947 14097 15931
5 760 845 2229 2388 2838
5 845 1104 1944 14090 14366
5 1665 9824 10844 11003 11921
5 8204 13290 13308 13387 13570
5 917 1152 1910 2539 2753
5 13180 14097 14180 14278 15703
5 474 5684 7111 13008 14734
5 1035 4956 5197 10612 14607
5 1117 2358 3981 12337 12417
5 6411 8127 9378 11388 11478
5 14461 15209 15310 15877 16210
5 1090 3710 3711 4100 4345
5 1359 2397 4334 8012 10012
5 79 746 4202 5411 6188
5 1090 2914 4086 11888 14576
5 5283 10984 11197 12049 16093
5 3206 3296 6123 6138 9773
5 3885 4254 5311 12209 13173
5 2947 3018 3222 3342 12357
5 13632 13666 13680 13752 13776
5 998 2462 2788 7922 10305
5 3775 4477 5044 6221 6671
5 5963 8858 9954 10686 11270
5 624 787 1192 3357 6659
5 821 8733 11199 12074 12715
5 386 3232 3654 4080 6827
5 328 929 1665 2388 4686
5 637 3095 4511 8670 14158
5 642 1824 1840 3943 10639
5 680 2985 7567 13047 14907
5 240 1363 1372 1401 11142
5 477 1178 3710 4741 10249
5 134 136 447 2265 2283
5 2383 6416 6574 12186 12254
5 1777 4547 5719 5811 8397
5 173 307 409 765 3115
5 1747 2505 4997 6127 8463
5 681 1767 3811 4099 4793
5 1394 6309 6350 6808 15097
5 655 5955 7829 10491 10663
5 888 1734 4426 4446 8520
5 1482 1784 2378 2462 4421
5 902 2782 4820 8445 14250
5 1875 3117 4011 9233 9493
5 10605 13436 13943 14456 14553
5 291 2308 3391 10012 10024
5 546 902 2121 2453 3651
5 16733 16740 16776 16777 16977
5 132 2221 4036 8697 9962
5 792 2032 3080 4710 4852
5 49 54 1028 2525 5588
5 1115 4174 6906 7823 9332
5 3941 9933 10690 11588 11589
5 348 557 1117 3510 7995
5 845 4189 6521 8834 10930
5 1198 1201 4807 6611 9827
5 903 6216 6549 12395 13128
5 14 905 921 2604 7981
5 12990 15033 15073 15113 15862
5 2290 6979 8670 14968 16456
5 524 656 4736 4740 9455
5 426 2900 7414 10857 12933
5 4961 5508 8859 9046 13437
5 11712 12335 14793 14872 15738
5 728 3113 4446 5034 10644
5 559 4671 4790 9985 11518
5 665 3245 3690 7627 8606
5 3967 15092 16173 16253 16401
5 3169 4291 5609 7413 12436
5 11571 12445 13602 14214 16700
5 76 3932 6188 9541 12441
5 27 10637 14625 16279 16564
5 2250 5564 9050 9090 13240
5 13964 15066 15079 16250 16373
5 1046 2592 3668 8089 8740
5 335 2430 3810 4845 7738
5 2691 3844 6809 7184 10101
5 1115 1709 7822 9123 9582
5 761 1305 2240 4649 11258
5 97 802 1490 2485 3368
5 852 854 855 862 864
5 12290 15633 16179 16272 16880
5 746 2966 6384 6798 7672
5 1090 4331 4349 11771 13548
5 9966 10430 14177 15686 15897
5 89 120 222 293 303
5 14646 15403 15772 15822 15847
5 280 285 4585 5780 9759
5 2022 6947 7133 11492 11922
5 69 217 709 6627 8955
5 3981 7763 8705 9613 10433
5 2914 6294 11255 14194 16353
5 1027 1164 7042 10158 11171
5 2568 11095 13783 13899 14731
5 7262 11768 12291 14450 14891
5 81 2063 6138 7599 12361
5 209 276 425 1871 14475
5 3056 3736 6867 7784 10563
5 4356 6294 7486 10150 12481
5 14 477 1683 9082 9858
5 4032 6341 6850 10019 10159
5 3142 3747 5120 8812 8861
5 14682 14854 16645 16757 16793
5 1345 3644 4804 6189 9719
5 23 1995 2082 6347 9059
5 4448 7825 8792 8799 12352
5 767 13439 13871 15309 16162
5 4626 6000 6844 11525 12468
5 2715 3832 5397 6317 7439
5 715 1168 6653 6866 7790
5 72 1871 2216 4520 8065
5 2689 3348 3351 3608 7167
5 331 739 4849 6884 10064
5 75 2985 4740 7763 8953
5 3659 4647 5015 10609 12011
5 2448 3556 5690 5761 7110
5 1283 2201 4070 11950 15377
5 828 1179 1801 2351 2781
5 1130 2246 4885 5552 5553
5 5813 7354 10491 10522 15603
5 3053 3353 4441 4442 10580
5 790 4898 5858 7274 10120
5 2549 9998 10766 11761 14611
5 6778 14179 14904 15337 16645
5 2640 3362 4199 4563 4872
5 212 2902 4137 7000 8323
5 1032 6644 7085 10760 14073
5 917 4234 12563 12571 13364
5 10469 13248 13392 14967 15663
5 6443 7324 9210 9329 10709
5 1829 1919 3293 5823 6196
5 3175 3896 5844 6153 7349
5 572 1242 2449 2450 2452
5 7379 16758 16961 16969 16972
5 863 2687 7743 8591 11714
5 1 169 252 2621 4547
5 12244 16349 16495 16545 16863
5 1329 1753 3104 6689 10020
5 3972 4946 6086 9343 12002
5 1712 6847 6848 9842 9843
5 1183 4613 9828 9829 13893
5 13630 13652 13681 13765 14041
5 15247 15896 15916 15959 16315
5 1179 5005 5011 10247 11959
5 3245 10466 12575 15101 15690
5 13402 14464 15588 16068 16564
5 5330 5615 5616 5618 5622
5 11740 11796 12139 12445 15575
5 2155 3167 4250 4252 5322
5 1885 3387 3481 3485 5934
5 5937 6441 7476 8531 13344
5 914 2325 3879 7489 9045
5 3750 7448 7902 8911 9210
5 1005 1011 1022 1023 4182
5 746 1903 4207 5023 11580
5 888 1126 1128 1130 4449
5 4067 10292 14067 15349 16249
5 281 717 2339 3603 11697
5 1009 1213 1221 7599 15895
5 1213 4737 8089 10601 12109
5 13302 14163 14667 15794 15809
5 3784 4719 5111 6092 10451
5 34 56 57 477 813
5 2330 2794 13491 13530 13736
5 1198 3710 6066 7730 8180
5 1680 9422 9587 12805 14454
5 50 10662 12684 13142 13568
5 2339 2340 2345 3178 3808
5 278 2375 4239 5421 6544
5 15 1590 7365 9144 10621
5 830 856 2681 2771 15433
5 2215 3515 4887 9055 11906
5 3556 7101 7109 7111 7112
5 3797 4435 8174 8675 8680
5 6101 6736 8151 14921 16162
